listing_id,id,date,reviewer_id,reviewer_name,comments
7311095,61999782,2016-02-10,12273094,Sarah,We had a wonderful time staying at the cottage! Super cute and simple- exactly what we needed! Jessica was totally accommodating when we arrived early and asked to drop our bags off which was really nice of her. 
7311095,62185085,2016-02-12,56104322,Joel,The room was very nice and cozy. We had everything that we needed. The bed was really comfortable and the location was nice. Everything is pretty close. Also the bottle of wine for our birthdays was very thoughtful and appreciated! Thanks for a great experience guys.
7311095,62758378,2016-02-16,37440891,Jeff,Awesome place in an even better location! We never actually met Jessica and Drew which is too bad because they seem like a great couple! Thet were very responsive and friendly in our correspondence. Everything was as advertised and we will definitely try to stay there the next time we're in Portland.
7311095,63743599,2016-02-26,15243552,Samantha,"What a lovely spot. I would highly recommend it for either one person, or a couple. There's just the right amount of room, considering that the neighborhood is so amazing that you're always out walking and checking out the bars, sights, restaurants, etc."
7311095,63907470,2016-02-28,4602000,Lisa,We hope to return to this wonderful spot. Really a gem!
7311095,64051187,2016-02-29,31049422,Katie,"My fiance and I loved staying at Jessica and Drew's backyard studio.  It was cozy, tastefully decorated, and very clean.  Also, being less than a block away from the Kennedy School was a definite plus!  There is also a grocery store within walking distance.  Street parking was available right in front of the house.  It was a short drive to the Alberta Arts district, but it wouldn't be a bad walk when the weather is nice. :)  Jessica and Drew were very nice and welcoming, and their dog is sweet, too!  We stayed here during our last night in Oregon, and it had the perfect laid back vibe we needed for our last night of vacation."
7311095,64295297,2016-03-02,4602000,Lisa,This was our second stay and we hope to return in the future. Wonderful place!! We really loved it.
7311095,65348999,2016-03-13,57468663,Jared,"We met Jessica and Drew the day we arrived by chance as we entered their property, and they are very pleasant and their dog is also quite friendly. The listing is true to the pictures. It's charming and was very clean and neat. Our hosts showed us around and explained everything in the space. Staying here helped make our trip that much more enjoyable and memorable."
7311095,65822031,2016-03-17,838606,Samantha,"Jessica and Drew have a wonderful, convenient spot in NE Portland, close to a great supermarket and delicious pizza. The room was quiet and private, with all basic amenities provided. Made for a great place to stay in PDX!"
7311095,66408284,2016-03-22,13889430,Selene,This was a perfect place to explore Portland from. It had everything we needed to feel comfortable and rest well. Jessica & Drew were very friendly and accommodating to our needs. Highly recommended!
7311095,66799540,2016-03-24,2880429,Sarah,"Jessica and Drew were great hosts! I didn't see them during my actual stay, but they were communicative and friendly leading up to the trip. Everything was exactly as advertised and I had a lovely stay. Would definitely recommend their backyard studio to anybody visiting Portland. It's a lovely nook in a great location."
7311095,67544450,2016-03-30,12939517,Esther,"Jessica and Drew were great hosts. The studio was clean, well decorated, and comfortable enough for a long stay. The proximity to Alberta St, Kennedy School, etc was a huge perk. "
7311095,67990537,2016-04-01,1815150,Lynn,"Jessica and Drew have a great and cozy spot in an awesome neighborhood!  They were gracious enough to let us bring both our two pups (who loved running around the fenced in backyard chasing balls and their new friend Bowser).  

Jessica and Drew were so hospitable, and friendly, and gave us great recommendations for a local watering hole and good eats.  There were plenty of bars and restaurants within walking distance as well as a great park with an off leash area.

The accommodations were so welcoming with fresh and vibrant decor.  There was coffee provided which we enjoyed very much.  We would absolutely stay here again if we are lucky enough to get another reservation in the future.  It sounds like they stay pretty booked which doesn't surprise me a bit with the great space they have!  Thanks again!"
7311095,68321851,2016-04-04,8111468,Frank,"Jess and Drew were great hosts - very friendly and helpful. The room was clean and comfortable, in a great location. Would definitely stay there again.  "
7311095,68884537,2016-04-07,58228192,Meagan,"This was my first airbnb & it was so easy & a great experience. Jessica & Drew messaged me right before I arrived with all the info I needed to get to the location & access the space. It was so nice to not have to worry or think about any of those details. The space was just as it is pictured - super cozy & very sweet. Inside was anything I could have needed over the course of my stay. I met Drew briefly & instantly felt comfortable and welcomed & appreciated that he wanted to make sure I had everything I needed.
The location is great. Seriously. Right next to ... everything. Within walking distance to the Alberta area, but even closer were several coffee shops, restaurants & bars. It was nice to be able to walk everywhere!
I would definitely stay with Jessica & Drew the next time I'm in town for work. If they had availability!
Thank you again!
"
7311095,71431507,2016-04-25,48707375,Alex,"The hideaway was a perfect location, very close to a lot of food and shops on Alberta, but far enough away that it was extremely quiet at night.  "
7311095,72335103,2016-05-02,50234167,Brian,"What an awesome place to stay! The location (literally right next to Kennedy School) was perfect for us! There's also a Walgreens and New Seasons Market close by. Tons of great restaurants/bars on Alberta within easy walking/biking distance! Jessica and Drew were super friendly   And responsive with any questions we had. 

The studio comes equipped with a small kitchenette and a nice spacious bathroom. The bed was also super comfy! I will definitely try and stay here next time I'm in Portland!!"
7311095,73262003,2016-05-07,58448107,Judy,"This was a great location close to shops and restaurants.  It was just as the listing described and Jessica and Drew made us feel welcome, even fresh flowers on the counter when we walked in!

"
7311095,73591366,2016-05-08,18889401,Stephanie,"Jessica and Drew responded quickly to my booking request. My long distance love flew into PDX to visit me from New Jersey and we wanted some place different than my home to stay. It was exciting knowing we'd spend a night at their cozy studio. It was clean, quiet at night, and cool even though it was a hot day! The Kennedy pool is down the street and Jessica provided us some pool towels., and Drew gave us some great recommendations. Our hosts had some friends over and they opened the invite to us if we wanted to join, which was really sweet. My favorite color is orange and so of course, I was quite happy with the decor :). Really nice getaway. I also left my phone charger there and even though I live in Portland, Jessica offered to mail it! "
7311095,74111425,2016-05-13,53463850,Lauren,We had a lovely stay in the Concordia Hideaway. Great location in a quiet neighborhood. We used Jess and Drew's guidebook that lead us to some really great restaurants and bars. Spacious studio with all the amenities needed for a comfortable and relaxing stay. Will definitely check to see if their studio is available when in the area.   
7311095,74406508,2016-05-15,22176451,Andrea,"The unit was private, cozy, and perfect for our stay! It was easy getting in and out of the unit with the key code door and the location was central enough within Portland that getting around by car was quick and convenient. They provided extra amentities like qtips and cottonballs in the bathroom, a french press and hot water pot in the kitchen, and really comfy down pillows that made the stay especially lovely and welcoming! We would absolutely be back. Also - their back yard is gorgeous. If it had been better weather - we would have spent a little more time enjoying the clearly hard work that was put into it! "
7311095,75113085,2016-05-19,51631721,Kasey Jo,"Loved our stay.  Cute, Clean and thoughtfully supplied studio in a great location. Our doggy was welcome, too.  Thank you!"
7311095,75729034,2016-05-22,14240565,Elizabeth,Great place -- very cute and comfortable. It was perfect for a few days of exploring Portland!
7311095,76495251,2016-05-27,34320421,Naomi,"Jessica and Drew were great hosts, very friendly and they have an adorable dog! The place is very clean, has a really cozy yet functional design and everything you could need, (including a French press with coffee)! The location is really prime as well. Don't be daunted by the fact that you'll be staying across the bridge from downtown as 33rd is a popular street and the Alberta arts district has amazing restaurants, bars, a funky Bollywood theater, cute art gallery/ stores, and a lively scene at night. You could easily spend days in this area and not feel bored. Anyways I highly recommend!"
7311095,77669529,2016-06-02,65987618,Mikey,"Welcomed by their lovely dog Bowzer, my partner and I felt at home in the guest house.  Jessica & Drew were very friendly and gave us great ideas for how to spend our time in Portland.  With the Kennedy School two houses down, and a bus stop across the street, this is a great place for couples to get away and explore Portland."
7311095,78118850,2016-06-05,19596289,Sandra,"A lot of attention has been paid into creating this suite to make it a very comfortable and welcoming place to stay.  It's a very peaceful place to stay as well as private....and the neighborhood is fantastic - close to the airport yet within walking to a fantastic grocery store, restaurants & coffee shops.  
We highly recommend this suite as an affordable & fantastic place to stay in Portland."
7311095,78807717,2016-06-09,74658927,Zoila,"Jessica and Drew responded very quickly to my booking request. They were gracious hosts, and the impeccably clean studio was even cuter than the pictures. The neighborhood was great, and the house is a pleasant walk to a huge number of great restaurants and bars. All in all a wonderful first trip to Portland!

"
7311095,79303993,2016-06-12,8121050,Holly,"Jessica and Drew created an absolutely beautiful and relaxing home away from home for their guests! I was so pleased with the home, I was sorry to leave! They keep everything very clean and provide all the little things I need to have a comfortable rest and enjoy my stay.  Easy walking distance to restaurants, grocery shopping, AMAZING coffee and more. Their dog is also a true delight and he made it easier for me to be away from my sweet dog for the week. I would love to have the privilege of staying here again! "
7311095,79899234,2016-06-14,4511050,Shubir,"We had an amazing time at Jess and Drew's place! Clean, great location, and exactly what we needed in a place to stay while checking out Portland for a few days. Would definitely stay here again!"
7311095,80716600,2016-06-19,14325713,Valerie,"The hideaway was very pleasant--simple but nice design and decor. We saw Jessica and Drew a couple times out in the patio area as the weather was fair. They are friendly but give guests space, which we appreciated. Comfortable bed and thoughtful amenities in the bathroom and kitchen to make the stay more comfortable. Would definitely stay again!"
7311095,81723601,2016-06-24,22101723,Rosanne,"This was a great place to stay in Portland! Very close to shops, nightlife and restaurants but not noisy at bedtime. The space was cute,  comfortable, and very clean - it had plenty of room for two and the bed was very comfortable. Good water pressure in the shower too! The studio was well stocked with nice towels, soap/shampoo, dish soap, etc. Our hosts gave us our privacy but let us know they were available if we needed anything. Great stay! "
408577,1140106,2012-04-16,2095104,Kyleen,"Ruby was an amazing host! We thoroughly enjoyed our stay.  The atmosphere was amazing, the garden was so fantastic. We were constantly delighted by the fantastic smell of herbs and flowers. Showering in the outdoor shower was really great.  "
408577,1258419,2012-05-10,2135171,Jennie,"This is a magical backyard paradise in the heart of an interesting neighbourhood full of amazing restaurants.  I don't think I will ever want to have a bath inside after lazing in the outdoor clawfoot bathtub in the lush and private gardens.

The cottage was a lovely space and if you are wondering about the composting toilet, I can tell you I am now a total convert! I would stay here again if I am lucky enough to come back to Portland.

Oh, and it was nice to stay somewhere that was so accommodating to dogs!"
408577,1298773,2012-05-18,2088327,Isa,"we found ruby's space to be incredibly healing and inspiring. from the abundance and beauty of the gardens, the comfort of the sauna, the freshness of the outdoor shower amidst the peacefulness of the buddha to the welcoming, aromatic and calming rooms inside. ruby's creativity and dedication to knowledge and beauty is effortlessly manifested in every object, every corner. it is a sanctuary in an already beautifully conscientious city. ruby was also an amazing host, we felt at home right away, hoping to learn from her extensive herbal, aromatherapy and gardening knowledge which she gracefully offered when asked. we highly recommend this space to anyone wanting a peaceful, beautiful and inspiring stay in portland. "
408577,1331066,2012-05-22,2335311,Rusty,"Great one of a kind place to stay in a great Portland neighborhood.  If you looking for your own personal ashram in middle of Portland, I can't recommend Ruby's place enough.  "
408577,1468479,2012-06-12,2397297,Rachael,"This apartment is quirky, we enjoyed the use of the outside shower and sauna, which was in a great setting with a beautiful garden. One thing that should have been mentioned to us was that Ruby kept Bee's in the garden. Luckily none of us were allergic, but it did worry me that other guests might have been and had no warning. The beds were comfortable and the building itself was homemade and had some beautiful design features. The compost toilet was easy to get used to, however, we only stayed for two nights and it was nearly over flowing, so this should have been emptied before we arrived. The location is good, there is a lot of cafes and bars in the area, and the bus stop into town town is very close. 
However, there were some negative aspects to our stay. When we arrived we had to wait outside the house for Ruby for a while as she had gone out on errands. When she showed us into the house she then had to come in and do some jobs she had missed out such as dusting cobwebs We found this highly un-organised and meant that we couldn't settle down right away after a long drive we were ready to. We were also only given half a toilet roll (which was stuffed with old wrappers in the middle) so we had to go out and buy our own. The most negative aspect of our stay was the day of check out. The information we had been given when booking said our check out time was flexible. I woke at 10.15am on the day of check out, to find I had 8 messages from Ruby. She was asking when we could leave, and saying that we needed to be out by 10.30am as she had somebody arriving at 11am. My friends had gone out for the morning so  I had to pack up all of our stuff immediately to make sure we were out before the other guest arrived. Ruby did not even apologize for this inconvenience, and to make matters worse, I received a text from her 5 minutes after accusing us of 'smoking in her temple'. We had not smoked anywhere on the property,  as we had asked her already what her policy was. 

I would recommend the location of Portland, and even the facilities of the apartment, but I would not like to rent from somebody so unprofessional and lacking in organizational skills again. Rubys' accusations put a negative feel on our visit to Portland."
408577,1506205,2012-06-18,2358481,Simon,"The hospitality and warmth of my stay at this location far exceeded all expectations. From the comfortable bed to the serene outside shower and private mediation area, this space is truly a unique gem; a sacred retreat in the heart of southeast Portland. I highly recommend staying here for those who are looking for a bit of sanctuary in a beautiful quiet but happening neighborhood."
408577,1954536,2012-08-12,2266253,Asha,"Ruby was such a thoughtful and understanding hostess!! I stayed at the cottage for 7 weeks and loved every minute of it. She really went out of her way to ensure that I was well cared for. Knowing I was from out of town and staying awhile she let me know about fun events in the city. The space is absolutely *gorgeous* and an amazing retreat from my usual busy/stressed urban lifestyle. The gardens were relaxing and inspiring, and I will sincerely miss the tranquility of the outdoor shower. She was AMAZING when it came to my dog! My dog is larger and can be a bit of a handful at times, but Ruby voluntarily took her on walks and even to the beach! She was even understanding when my dog scratched at the screen door, and we worked out how to fix it with full communication and support by both parties. This level of compassion hasn't always been the case, I've found, when traveling with a dog, so I especially appreciate it!! Overall I would highly recommend Ruby's oasis in Portland--both the space and the hostess are wonderful to be around. It is an inspiring place to spend a weekend or several weeks!"
408577,1984610,2012-08-14,455254,Elizabeth,"Ruby's cottage is a beautiful little retreat in a lovely part of Portland. Shops and restaurants are within easy walking distance, and there is plenty of street parking if you have a car. The cottage is comfortable and rustic. The bath and shower are out in the garden, and I think my favorite part of our Portland visit was bathing in the clawfoot tub under the grapevines. The garden is a little edible paradise during summer, with berries and herbs growing everywhere. I only wish I had spent more time at the cottage rather than out exploring the city. Maybe during my next visit.

Ruby was a kind host. She had asked that we meet her at a precise time when we arrived, which we did, but she wasn't ready for us. We had to wander the neighborhood for about a half hour while she finished cleaning the cottage. It was in perfect order when we arrived, so I wrote it off as a minor annoyance and decided to just go with the flow since I was on vacation.

This is a beautiful space for those who don't mind living close to nature. I hope to visit again."
408577,2238512,2012-09-09,3030222,Keith,"Ruby is an excellent host and her little ""cottage"" in her back garden is exactly what we were looking for. Short walk to Hawthorne and beautiful surroundings. The outdoor shower was very pleasant and the compost toilet was no worries. You can come and go as you please and fresh fruit hanging from the trees. What more could you want? Thanks Ruby, loved it. "
408577,2397303,2012-09-24,3491987,Susan,What a wonderful escape in the heart of Portland.  The beds were very comfortable and after a long intensive day doing Tai Chi it was a great place to rest and hang out.  We especially enjoyed the outdoor shower amidst the grape arbor filled with yummy grapes.  Ruby was a thoughtful hostess and her gardens delightful.  I would definately stay there again.
408577,42159813,2015-08-11,12757732,James,"A unique Portland experience! Cute little backyard cottage just as described. Ruby was very friendly, we didn't see her a whole lot but she was always available to answer our questions via text. The edible landscaping was an unexpected bonus: grapes, raspberries, goji berries, and more! Comfortable beds, quiet location, everything very tidy. The incinerating toilet takes a little getting used to, but once you get it it is fine. Would definitely stay here again."
408577,42588618,2015-08-14,39837098,Shunqing,It's really a nice place in a beautiful neighborhood. The house is full of surprise which demonstrates a sustainable life style. Ruby arranges everything for us.
408577,43095233,2015-08-17,9318911,Greg,The cottage is amazing! Peaceful and spacious.  Ruby is an amazing host. I stayed in one of her spare bedrooms last year when they were doing work on the cottage.  I fell in love with her home.  I didn't have any problems.  Her place was very tidy and she is quick to respond if I had any questions.  Every time I go back to Portland I will be staying at Ruby's!
408577,44548794,2015-08-27,23950141,Kimmy,"Ruby is super kind, very welcoming and knowledgable on what to do and where to go. The description was accurate, and the neighborhood is very peaceful!  We couldn't have asked for a better environment to come home to after exploring Portland for the first time!  Thanks Ruby, hope to see you again soon!"
408577,45682256,2015-09-05,20024419,Claudia,"Das H√§uschen von Ruby ist wundersch√∂n mit besonderem Charme in einer sch√∂nen,ruhigen Gegend mit guten Parkm√∂glichkeiten. Es gibt eine Au√endusche,die uns gut gefallen hat,aber halb offen ist und daher nicht unbedingt f√ºr jeden etwas. Auch die Verbrennungstoilette war ein Erlebnis,hat aber bei gleichzeitiger Nutzung mehrerer anderer elektrischer Ger√§te das Stromnetz √ºberlastet. Die Kommunikation hat leider stellenweise nicht so gut funktioniert. "
408577,46792580,2015-09-13,21406235,Robyn,"Her house is amazing so beautiful & homely with an amazing garden and awesome out door shower & bath. Situated between two very cool areas of Portland, everything you need is within walking distance. "
408577,46991697,2015-09-14,40078764,Melissa,Great little cottage in a backyard full of vegetation. A cozy little Portland retreat in the city. 
408577,47708576,2015-09-21,11875534,Becca,Really fantastic stay at Ruby's little cottage. We found it very comfortable for our group of 4. Loved the lush gardens and the outdoor shower was heaven! 
408577,47849449,2015-09-21,8637730,Bebe,Very welcoming and thorough in showing us around the place. 
408577,48647764,2015-09-27,2523036,Matt,"We had a lovely time at Ruby's cottage.  We only stayed one night but it was great -- Ruby was easy to communicate with in the days leading up to our stay, and she showed us the place thoroughly but efficiently upon arrival, and the place itself was cozy, quaint, and charming.  It might be a little small for a family of four, such as ours, for a stay of longer than a day or two, but for what we were looking for, for a single night, it was perfect. Great, quiet neighborhood, and such an idiosyncratic charming cottage.  Two thumbs up."
408577,48824407,2015-09-28,11571839,Camerron,A few friends & I stayed in the sweet backyard cottage for a weekend visit to Portland. Ruby was very sweet & around if we needed her. The space was very peaceful & serene. Very comfortable with lots of light. I highly recommend taking advantage of the sauna & cold plunge tub she has set up. Incinerating toilet experience was both fascinating & educational. Om Kitty was also the sweetest kitty cat in the whole wide world
408577,49660787,2015-10-05,42731881,Daniel,Awesome host. Great place. Perfect location. Everything about my stay there was excellent. 
408577,49844907,2015-10-06,45210931,Jamie,We really enjoyed our stay with Ruby. It was a really cute & unique space & a great location on a quiet street. The bed was really comfortable-& I'm very picky about mattresses due to chronic neck & back pain. Ruby was very friendly & accommodating & I'm sure we will stay there again in the future.
408577,50243604,2015-10-10,44702486,Peter,"Our experience at Ruby's house was delightful. She was very accommodating and polite. The location is great, near lots of store fronts and restaurants. Yet tucked away in the nearby neighborhood. Lots of privacy and all in all had a great time. I plan to go back. "
408577,50414822,2015-10-11,46101168,Amanda,"The cottage was wonderful, and our host was really caring and attentive! The garden outside was beautiful, and the cottage was really cozy. My boyfriend and I thoroughly enjoyed our stay, and we'll definitely be reserving this cottage again sometime. Also worth noting, the location was perfect- close to Hawthorne but also a couple blocks away and nestled into a beautiful southeast neighborhood. We loved it! "
408577,50459204,2015-10-12,1016278,Noelle,"Check in was easy and quick.  Host wasn't around, but roommate was.  Roommate was friendly and informative.  The place was as described.  
"
4867863,26568554,2015-02-15,27234162,Jessica,"My boyfriend and I came down to Portland for a weekend and this was such a great and unique place to stay! It's pretty close to downtown too. Lance was very welcoming, relaxed, and willing to accommodate our schedule. He gave us a tour of the place, recommended some good local spots, and made us coffee in the mornings. I'd definitely recommend it to anyone who is looking for a one-of-a-kind place to stay in Portland! "
4867863,27686403,2015-03-09,976469,Delia,"Lance was kind, accommodating and most importantly responsive. He was always available when I messaged him through Airbnb. He also gave us his phone number to text him in case we needed anything. When we got there, he gave us a tour of the house and welcomed us to wine and water. The house is mid-century modern style and has some pretty cool pieces if you are into interior design. The room itself had the most amazing view, as you can tell from the pictures. However, it was definitely a delightful surprise when I woke up in the morning at 7 am, I saw a breathtaking sunrise. The room is perfect for 2 people. We had our own bathroom and towels were provided. You will need a car if you want to stay here as the house is up some winding roads. For a quaint relaxing weekend, I would recommend the tree house! Plus, how many times will you get to say that you stayed in a tree house in Portland."
4867863,27911469,2015-03-14,21386648,Joel,Amazing house in a unique area of Portland. Lance was a great host and I would recommend his place for a quite getaway. The view is breath taking from the tree house too. 
4867863,27950758,2015-03-15,28289578,Elizabeth,Our stay with Lance was great! The treehouse is an amazing space to see and the view from our room was beautiful. Lance was helpful and super flexible with checking in and out. We'd definitely recommend Lance's space for any Portland visitors looking for a unique place!
4867863,28340764,2015-03-22,23910490,Joseph,"Lance is a great host, successful entrepreneur, cat owner and long-time Portland resident.  Lance knows where to go and what to do.  His home has a breathtaking view that can be enjoyed from the guest bed through an entire wall of windows.  

Thank you Lance for watching ""Jackie Brown"" with me.  Your projector rocks.  "
4867863,28831998,2015-03-30,4304314,Brian,"An amazing house up in the hills with a great view out over Portland. Lance is a great host - very thoughtful and hospitable. You will need a car if planning to stay here, but it is highly recommended."
4867863,29210303,2015-04-05,29192308,Rashmi,The treehouse was beautiful. We enjoyed our stay. Lance did a great job communicating with us and the room was ready by the time we got there even though we arrived much earlier than what we told him. This place should absolutely be on your list of youre planning to stay in portland!!
4867863,29521953,2015-04-08,12509115,Meghan,"Lance was very accommodating and helpful! The house was amazing, and the guest suite had the most incredible view of Portland!"
4867863,29780147,2015-04-12,23168553,Chelsea,"Beautiful location very close to downtown. It was great being 10 minutes from downtown, yet secluded in the tree house high above Portland. Lance is great and very accommodating. I would definitely stay here again!"
4867863,29869195,2015-04-13,12266201,Shi,"It was a nice experience to live in the treehouse ! The view is incredible nice, you can just lie on the bed and see the night view of Portland city. Having a private bathroom and very comfortable bed. About 12 minutes drive to downtown.( need to drive a little bit mountain road). Lance is a helpful host! We enjoy the stay! "
4867863,30036391,2015-04-16,29928194,Travis,"I had a great time staying at Lance's house. He was a great host, and the house is a true marvel of engineering. The view of Portland was spectacular. I really enjoyed watching the aircraft flying into PDX at night. I look forward to a return trip at a future date. Thanks again Lance!"
4867863,30084785,2015-04-17,22479251,Lanh,Lances place was beautiful. The sunrise from the room is breathtaking. He was very accommodating considering we didn't arrive in to Portland until 2 am. 
4867863,30314051,2015-04-20,22730520,William,"I'm not sure which was more iconic, Lance or his house!  They both are unique and one of a kind.  Lance was very welcoming and an awesome host through the entire weekend.  He obviously loves this house and is more than willing to share it's history if you're interested.  We would not hesitate to recommend this stay to anyone desiring something a bit off the beaten path, not to mention a stunning view of the city, both day and night."
4867863,30521675,2015-04-23,4996520,Jerry,"Our two night stay with Lance went well.  Communication with Lance re arrival times etc went smoothly. The ""treehouse"" is as described and provides a magnificent view of Portland and the Columbia and Willamette Rivers.  I wish we would have had more time to talk to Lance about the history and architectural features of the homer.

"
4867863,30565783,2015-04-24,15184411,Jonathan,Very amazing place to experience. Suits my minimalistic lifestyle too. Very quiet place and a great view of the downtown skyline. Lance is a welcoming host and walked us through the history of the pillars of the place and the designs. Really a memorable Airbnb visit.
4867863,30651188,2015-04-25,552874,Jason,Lance was very welcoming and showed us around his unique property. The bed was comfy and the view amazing.
4867863,30799093,2015-04-27,30281477,Rachel,The house was just as beautiful as listed. Lance was very welcoming and more than happy to suggest places to eat or things to do. The view the first night was breath taking- the city lights brightened the sky. The sunrise in the morning was perfect to wake up to. Overall this was one of the coolest places we could have stayed for my first trip to Portland.
4867863,31008346,2015-04-30,8944424,Tony,"Lance was welcoming and very easy to communicate with. The house and your room are even more incredible than the pictures make it seem. There are a collection of helpful PDX magazines for finding food, but you'll probably spend your entire time gazing out at the city or enjoying the sunrise. Thanks for the awesome stay Lance!"
4867863,31220458,2015-05-03,30915866,Cassandra,"We were pretty busy while we were visiting so we didn't see Lance much, but he was a great host! He offered us a beer when we arrived and was very accommodating to the fact that we got in late. The treehouse is beautiful and was just as advertised! I would definitely recommend staying here."
4867863,31384072,2015-05-04,18926923,Travis,"Lance's house is amazingly beautiful. My stay was very comfortable and I enjoyed every second there. Also, the view of the room was breathtaking! I would definitely recommend Lance's House to anyone who is going to Portland."
4867863,31497125,2015-05-05,32289340,Beverly,"All I can say is WOW! The view of Portland was wonderful, the neighborhood intriguing, the house spectacular,  and Lance was a GREAT host. I hope we can make it back again. "
4867863,31592063,2015-05-07,13976460,Philip,"The Iconic Saul Zaik Treehouse was an eye-opening experience. The views were beautiful.  Lance was very accommodating.  If you are interested in unique spaces, this is a secret, quiet location.
"
4867863,31646312,2015-05-08,4362710,Kelly,Lance's home is the single most spectacular view of Portland and the unique architecture should not be missed! Lance was very kind. We had a scheduling glitch that he was able to fix quickly!
4867863,31712911,2015-05-09,4362710,Kelly,Lance's home is the single most spectacular view of Portland and the unique architecture should not be missed! Lance was very kind. We had a scheduling glitch that he was able to fix quickly!
4867863,31781358,2015-05-10,10793999,Shonna,"The ""house on a stick"" is absolutely beautiful... the space has great views and the room is comfy and well kept. We woke up to watch the sunset, experiencing something in Portland you could only see from a few locations. 

Lance was welcoming although some of the pictures in his living room, along with some of his stories made us (three young women) feel a bit uncomfortable. We felt safe since there was a lock on the door. Probably best suited for couples and not single women travelers. "
4867863,32066864,2015-05-13,30917324,Pieter,"The contact and welcome with Lance was great. He answers quickly, and when we arrived at his property we had a good welcoming conversation and on site tour. 
The location is amazing, great property and stunning views. "
4867863,32136996,2015-05-14,11462501,Slade,"Wow! What an incredible space. The home is truly one of a kind with a beautiful location. Lance was very welcoming and friendly, willing to talk but also seemingly happy to give you your space as well. Great host, would definitely recommend. "
4867863,32695155,2015-05-20,31050207,Brittany,"This treehouse was an amazing place to stay! The view going to bed each night and waking up each morning is amazing! Lance was very helpful and accommodating. The location is great! It is easy to get to the bus stop, or trails which will easily take you where you want to go. We ran around the community in the morning and was in awe of the houses in that area. Each of them were just so unique. I would recommend this place to anyone looking for a place to stay in Portland. "
4867863,32779622,2015-05-21,30929284,Renee,Lance was waiting in the garden for us when we arrived. He was generous with local area tips and spent time sharing the historic details of his amazing property. The treehouse is an architectural wonder.
4867863,32981736,2015-05-24,8513692,Olga,"Lance and his cat were great hosts! Everything was very nice and clean, and a tree house it's an  amazing place to stay! I would definitely recommend to all my friends to stay with Lance in the future and to have this experience!"
4867863,33372411,2015-05-27,30879541,Thao TT,"Lance is very pleasant. Listing & pictures did not do his home justice. Exceeded our expectations. The view & neighborhood couldn't have been more beautiful. His friendly cat, Barbie, is also a big plus. :) 

It's a phenomenal drive up to the house. Passing amazing homes that we've never seen before. Tricky & winding drive up, drive carefully and you'll be fine. 

15 minutes from downtown. Perfect location. "
4867863,33679591,2015-05-31,31241700,Trisha,Beautiful home in a beautiful neighborhood. Lance was very welcoming.
4867863,33835930,2015-06-01,26489535,Sarah,Lance was very welcoming and his home was a marvel to see in person.  The view from bed is impossible to beat--Mt St Helens off in the distance and Portland like I'd never seen it. Would recommend!
4867863,34136414,2015-06-05,15516206,Nancy,"What a fantastic place!  The view is amazing.  And it's super comfortable.  Our bedroom overlooked the city to the east.  We saw the sun begin to. rise over the mountains at 4:30.  We had left the shades up because we had to get up at 5 am anyway.  

Lance was accommodating and welcoming.  We arrived a little earlier than expected, but he was very flexible, and it all worked out well. 

We enjoyed talking with him and he fixed coffee to help us get going in the morning.  A great host!"
4867863,34642174,2015-06-10,32449143,Jaxi,Lance was very welcoming and the place was nice. The panoramic views were very pretty. The neighborhood was very nice.
4867863,34714124,2015-06-11,11347889,Kim,"My experience at Lance's treehouse was everything that I had hoped for and more! The house was gorgeous and the view was absolutely breathtaking. Lance was a very welcoming host, and gave us plenty of recommendations and tips about Portland. To be honest, I wish Lance's treehouse was available for all of the nights we were in Portland, we were only able to book it for one night but it was so worth it. Staying here and watching the sunrise in the morning was amazing. If you're visiting Portland, YOU NEED TO STAY HERE."
4867863,35054454,2015-06-14,35640279,Doug,"Lance was an awesome host, and the home is just incredible. Every Uber driver that stopped at the house wanted to get out and take pictures.  Lance himself was very hospitable, offering a drink and a chat as soon as I arrived, coordinating coffee for my very early morning (I had to get up around 5 to catch a flight), and offering plenty of tips about places to go and things to do around town that all turned out to be pretty solid.  And for the price, this place was an absolute steal.  I would recommend a stay here to anybody in the Portland area."
4867863,35089864,2015-06-15,31620755,Shane,"We found the tree house charming, a wonderful place to stay. You couldn't beat the view. The sunrise was the perfect way to start our day. Lance is a friendly personality with some good tips for enjoying downtown Portland. Would stay again!"
4867863,35467445,2015-06-19,31722029,Nadine,"My husband and I stayed at Lance's house for two nights as the first stop on our honeymoon. The place was perfect. The views from the bedroom are incredible and our room was clean. 

My husband and I are pretty independent so we didn't use Lance to his full ability as host but he was very friendly and great for offering suggestions on places we should visit. 

We would definitely recommend Lance's place to friends and family. Definitely a great start to our honeymoon! :) "
4867863,35925970,2015-06-23,31870237,Melissa,"The treehouse was wonderful and I still can't get over the views.  Lance was such a welcoming host, full of information and recommendations around the area.  The location was great, being just a short drive anywhere in Portland. We spent a good amount of time just enjoying the view of Portland and the surrounding mountains.  Beautiful room and house!  We really enjoyed our stay."
4867863,36025117,2015-06-24,5549178,Cassie And Gilbert,"Lance was a great host and the experience at the treehouse was like non other in Portland! We had great communication with Lance prior to our arrival and we had no problems checking in. He made us feel welcome right away like we were staying with a friend. We even had a chance to meet Barbie, his sweet 20 year old cat. Of course, the room was as described and the views were better than we expected. We only wish we could have stayed longer!"
